pod,container,Memory,CPU,Traffic Rx,Traffic Tx
dummy-1583689117,POD,1.375,0.0,0.079610514195881,0.0317862945944549
dummy-1583689117,istio-proxy,39.7099609375,4.156264417619529,,
dummy-1583689118,POD,1.48046875,0.0,0.0996518536907079,0.04180797075494786
dummy-1583689118,istio-proxy,41.896484375,4.160413680335781,,
dummy-1583689119,POD,1.30859375,0.0,0.09385049478979098,0.039251686066432874
dummy-1583689119,istio-proxy,43.0595703125,4.838928017579658,,
dummy-1583689120,POD,1.3828125,0.0,0.11847837150215315,0.0485157894796342
dummy-1583689120,istio-proxy,35.451171875,4.158902670208624,,
dummy-1583689121,POD,1.3359375,0.0,0.07758107940570991,0.03255561509975237
dummy-1583689121,istio-proxy,35.610677083333336,5.996816334288389,,
dummy-1583689122,POD,1.40234375,0.0,0.1001763741261362,0.04107677515876012
dummy-1583689122,istio-proxy,40.264322916666664,4.020452353681744,,
dummy-1583689123,POD,1.46875,0.0,0.114142556332918,0.04689942404418132
dummy-1583689123,istio-proxy,35.74609375,4.506326278831619,,
dummy-1583689124,POD,1.44140625,0.0,0.10647025078357976,0.043740805170146106
dummy-1583689124,istio-proxy,41.817708333333336,4.802834384030116,,
dummy-1583689125,POD,1.44140625,0.0,0.06423257709802227,0.027212316366597267
dummy-1583689125,istio-proxy,59.657552083333336,5.782273773324119,,
dummy-1583689126,POD,1.42578125,0.0,0.09658011875398684,0.03976395925512269
dummy-1583689126,istio-proxy,42.220052083333336,5.9408460580976525,,
dummy-1583689127,POD,1.3203125,0.0,0.08844370520143993,0.03778363189972224
dummy-1583689127,istio-proxy,39.494140625,3.7822367566795663,,
dummy-1583689128,POD,1.2890625,0.0,0.1003484726987288,0.04217449466892061
dummy-1583689128,istio-proxy,35.1435546875,3.875300125999215,,
dummy-1583689154,POD,1.34765625,0.0,0.09590929179060252,0.03646298956098482
dummy-1583689154,istio-proxy,45.114583333333336,5.986831856503786,,
dummy-1583689155,POD,1.51953125,0.0,0.087845095823818,0.03681813977659988
dummy-1583689155,istio-proxy,42.75390625,5.1977846811440065,,
dummy-1583689156,POD,1.40625,0.0,0.10305891408369333,0.041700681719360484
dummy-1583689156,istio-proxy,36.225260416666664,5.325103595808097,,
dummy-1583689157,POD,1.50390625,0.0,0.11229385535766583,0.04694862383091137
dummy-1583689157,istio-proxy,43.349609375,3.7048191598456173,,
dummy-1583689158,POD,1.21875,0.0,0.07796258923379681,0.03279157783724356
dummy-1583689158,istio-proxy,35.916666666666664,5.301085081647941,,
dummy-1583689159,POD,1.45703125,0.0,0.1268139693630129,0.050786066885660106
dummy-1583689159,istio-proxy,40.587239583333336,5.469143690041283,,
dummy-1583689160,POD,1.4140625,0.0,0.08125419482684229,0.03357244981520184
dummy-1583689160,istio-proxy,36.18359375,5.048263743710164,,
dummy-1583689161,POD,1.30859375,0.0,0.09550546344957853,0.03833800503290359
dummy-1583689161,istio-proxy,36.274739583333336,6.763080912918981,,
dummy-1583689162,POD,1.36328125,0.0,0.05430340928828692,0.022367395989756178
dummy-1583689162,istio-proxy,44.650390625,2.2962563699999996,,
dummy-1583689163,POD,1.32421875,0.0,0.08227322908309294,0.03527084931879367
dummy-1583689163,istio-proxy,40.5390625,3.980075201309668,,
dummy-1583689164,POD,1.4765625,0.0,0.0773545714245498,0.03246635161383747
dummy-1583689164,istio-proxy,36.026041666666664,4.816095519746897,,
dummy-1583689165,POD,1.390625,0.0,0.09397806458348529,0.03883841199190282
dummy-1583689165,istio-proxy,35.5625,4.588027466283428,,
dummy-1583689191,POD,1.39453125,0.0,0.07423984230413146,0.03110600856292436
dummy-1583689191,istio-proxy,36.689453125,3.717743772369363,,
dummy-1583689192,POD,1.43359375,0.0,0.08747413264123181,0.03682472511251087
dummy-1583689192,istio-proxy,40.08203125,3.4692366040924285,,
dummy-1583689193,POD,1.484375,0.0,0.07502861234084762,0.031205969591306112
dummy-1583689193,istio-proxy,36.1953125,5.439382321807661,,
dummy-1583689194,POD,1.48828125,0.0,0.07697095988050104,0.03203158901640353
dummy-1583689194,istio-proxy,40.270833333333336,3.7523123637372646,,
dummy-1583689195,POD,1.32421875,0.0,0.07674760305555514,0.03196539476721166
dummy-1583689195,istio-proxy,39.661458333333336,4.269807852105754,,
dummy-1583689196,POD,1.40234375,0.0,0.0898892084757487,0.03685263907857787
dummy-1583689196,istio-proxy,39.205729166666664,5.990200808657391,,
dummy-1583689197,POD,1.41015625,0.0,0.08075549681856774,0.03380217936878567
dummy-1583689197,istio-proxy,40.0615234375,3.805155353971586,,
dummy-1583689198,POD,1.49609375,0.0,0.07932130370952195,0.03299522264736873
dummy-1583689198,istio-proxy,36.126953125,4.511929725845678,,
dummy-1583689199,POD,1.35546875,0.0,0.08717450846678636,0.036659164773910985
dummy-1583689199,istio-proxy,40.779947916666664,4.345551026388238,,
dummy-1583689200,POD,1.1953125,0.0,0.0864436752865192,0.03574233802792437
dummy-1583689200,istio-proxy,34.842447916666664,6.225173729465023,,
dummy-1583689201,POD,1.49609375,0.0,0.07136132167821276,0.02971233889011595
dummy-1583689201,istio-proxy,35.178385416666664,5.593296204846823,,
dummy-1583689202,POD,1.39453125,0.0,0.06758348147074382,0.02931184768676758
dummy-1583689202,istio-proxy,35.979166666666664,4.977780110169296,,
dummy-1583689231,POD,1.51171875,0.0,0.0,0.0
