pod,container,Memory,CPU,Traffic Rx,Traffic Tx
dummy-1583689117,POD,1.375,0.0,0.0639887704799435,0.029480123185529037
dummy-1583689117,istio-proxy,38.873046875,3.480705040874784,,
dummy-1583689118,POD,1.48046875,0.0,0.08563036845861753,0.03830503608361708
dummy-1583689118,istio-proxy,40.75390625,4.294830393964319,,
dummy-1583689119,POD,1.30859375,0.0,0.07522937143273833,0.03446742232414704
dummy-1583689119,istio-proxy,41.430989583333336,3.2989652932581928,,
dummy-1583689120,POD,1.3828125,0.0,0.09080120722452799,0.040607452392578125
dummy-1583689120,istio-proxy,33.787109375,3.2652775788943016,,
dummy-1583689121,POD,1.3359375,0.0,0.0767352819442749,0.033652544021606445
dummy-1583689121,istio-proxy,33.7734375,3.250210362599758,,
dummy-1583689122,POD,1.40234375,0.0,0.08325960089292782,0.039016620361652515
dummy-1583689122,istio-proxy,39.0595703125,3.0913890139039824,,
dummy-1583689123,POD,1.46875,0.0,0.08111522581725222,0.03724507386792026
dummy-1583689123,istio-proxy,35.037760416666664,4.553893308431503,,
dummy-1583689124,POD,1.44140625,0.0,0.07290653859193731,0.0340155597904782
dummy-1583689124,istio-proxy,40.6611328125,3.008948196348475,,
dummy-1583689125,POD,1.44140625,0.0,0.054049995293614525,0.02564471530198026
dummy-1583689125,istio-proxy,58.720052083333336,4.227606525475573,,
dummy-1583689126,POD,1.42578125,0.0,0.07995964686075846,0.03511857986450195
dummy-1583689126,istio-proxy,41.514322916666664,4.215693488252122,,
dummy-1583689127,POD,1.3203125,0.0,0.07904280350968725,0.03552561128582876
dummy-1583689127,istio-proxy,38.2802734375,3.3752462842477313,,
dummy-1583689128,POD,1.2890625,0.0,0.08833861200181951,0.04036515990618276
dummy-1583689128,istio-proxy,34.0625,3.434966045905303,,
dummy-1583689154,POD,1.34765625,0.0,0.05926682200424754,0.02813358512900011
dummy-1583689154,istio-proxy,43.944010416666664,4.325485837308238,,
dummy-1583689155,POD,1.51953125,0.0,0.08645854964806007,0.041768286392830395
dummy-1583689155,istio-proxy,41.1806640625,2.448656145544087,,
dummy-1583689156,POD,1.40625,0.0,0.07955475382157688,0.037269265414873264
dummy-1583689156,istio-proxy,34.6748046875,3.3408138010569695,,
dummy-1583689157,POD,1.50390625,0.0,0.09930091698964438,0.04821722507476807
dummy-1583689157,istio-proxy,41.83984375,3.921387733225491,,
dummy-1583689158,POD,1.21875,0.0,0.06344396385932832,0.029626752447411555
dummy-1583689158,istio-proxy,34.264322916666664,3.6455979610035905,,
dummy-1583689159,POD,1.45703125,0.0,0.0525319328268064,0.02472332137205619
dummy-1583689159,istio-proxy,38.3203125,3.5074973476985885,,
dummy-1583689160,POD,1.4140625,0.0,0.06139724519517688,0.02937610944112142
dummy-1583689160,istio-proxy,34.716145833333336,3.6277955099436814,,
dummy-1583689161,POD,1.30859375,0.0,0.08193933035053577,0.03808144121475976
dummy-1583689161,istio-proxy,34.282552083333336,3.1064006459753957,,
dummy-1583689162,POD,1.36328125,0.0,0.085296098391215,0.03978331089019775
dummy-1583689162,istio-proxy,43.46484375,4.054434658287144,,
dummy-1583689163,POD,1.32421875,0.0,0.07177371581395467,0.03328818232410078
dummy-1583689163,istio-proxy,38.9921875,3.3358686491060086,,
dummy-1583689164,POD,1.4765625,0.0,0.07176154454549154,0.03300323467539669
dummy-1583689164,istio-proxy,34.779947916666664,3.9942549157185585,,
dummy-1583689165,POD,1.390625,0.0,0.08471505502745795,0.039711073910090385
dummy-1583689165,istio-proxy,34.220052083333336,4.856835742701855,,
dummy-1583689191,POD,1.39453125,0.0,0.02304668426513672,0.011069647471110026
dummy-1583689191,istio-proxy,23.373046875,4.757571661666668,,
dummy-1583689192,POD,1.43359375,0.0,0.0,0.0
dummy-1583689192,istio-proxy,27.021484375,4.6081841783333335,,
dummy-1583689193,POD,1.484375,0.0,0.0,0.0
dummy-1583689193,istio-proxy,35.490234375,0.7276433357687071,,
dummy-1583689194,POD,1.5078125,0.0,0.0,0.0
dummy-1583689194,istio-proxy,26.05859375,4.425113520833334,,
dummy-1583689195,POD,1.3515625,0.0,0.004754861195882161,0.002919769287109375
dummy-1583689195,istio-proxy,26.619140625,4.0385390059944575,,
dummy-1583689196,POD,1.40234375,0.0,0.0,0.0
dummy-1583689196,istio-proxy,26.787109375,3.2347122646791786,,
dummy-1583689197,POD,1.41015625,0.0,0.0,0.0
dummy-1583689197,istio-proxy,26.84765625,3.0739009549999996,,
dummy-1583689198,POD,1.49609375,0.0,0.0,0.0
dummy-1583689198,istio-proxy,21.560546875,4.418797357291001,,
dummy-1583689199,POD,1.35546875,0.0,0.0051741511356539855,0.002724940510555164
dummy-1583689199,istio-proxy,27.142578125,2.4656279806350985,,
dummy-1583689200,POD,1.1953125,0.0,0.0,0.0
dummy-1583689200,istio-proxy,21.68359375,2.9207206,,
dummy-1583689201,POD,1.49609375,0.0,0.0001731574632303498,0.0016840967494736077
dummy-1583689201,istio-proxy,20.826171875,2.458279903006282,,
dummy-1583689202,POD,1.39453125,0.0,0.0,0.0
dummy-1583689202,istio-proxy,21.697265625,2.724638426642968,,
